target_angle,angle,target_speed,speed,I4,I5
0.000000,1987.000000,-107.000000,-115.000000,-9081.603516,0.000000
0.000000,1779.000000,-104.000000,-112.000000,-8659.803711,0.000000
0.000000,1598.000000,-100.000000,-103.000000,-8446.003906,0.000000
0.000000,1417.000000,-96.000000,-99.000000,-7934.204102,0.000000
0.000000,1250.000000,-93.000000,-96.000000,-8060.604004,0.000000
0.000000,1074.000000,-89.000000,-101.000000,-7577.003906,0.000000
0.000000,914.000000,-85.000000,-90.000000,-7174.803711,0.000000
0.000000,763.000000,-82.000000,-84.000000,-6913.203613,0.000000
0.000000,616.000000,-78.000000,-79.000000,-6595.403809,0.000000
0.000000,486.000000,-74.000000,-71.000000,-6280.403809,0.000000
0.000000,357.000000,-71.000000,-69.000000,-6108.803711,0.000000
0.000000,227.000000,-67.000000,-72.000000,-5737.603516,0.000000
0.000000,113.000000,-63.000000,-64.000000,-5473.203613,0.000000
0.000000,8188.000000,-59.000000,-66.000000,-5203.203613,0.000000
0.000000,8081.000000,-55.000000,-60.000000,-4837.603516,0.000000
0.000000,7983.000000,-51.000000,-55.000000,-4477.603516,0.000000
0.000000,7893.000000,-48.000000,-49.000000,-4165.403320,0.000000
0.000000,7808.000000,-44.000000,-47.000000,-4041.603271,0.000000
0.000000,7722.000000,-40.000000,-49.000000,-3715.403320,0.000000
0.000000,7649.000000,-36.000000,-40.000000,-3304.803223,0.000000
0.000000,7586.000000,-32.000000,-35.000000,-2995.403320,0.000000
0.000000,7529.000000,-28.000000,-32.000000,-2776.003418,0.000000
0.000000,7478.000000,-24.000000,-28.000000,-2455.403320,0.000000
0.000000,7434.000000,-20.000000,-23.000000,-2140.403320,0.000000
0.000000,7396.000000,-17.000000,-21.000000,-1873.203369,0.000000
0.000000,7364.000000,-13.000000,-16.000000,-1459.803345,0.000000
0.000000,7341.000000,-9.000000,-12.000000,-1198.203369,0.000000
0.000000,7323.000000,-5.000000,-10.000000,-880.403381,0.000000
0.000000,7307.000000,-1.000000,-8.000000,-469.803375,0.000000
0.000000,7299.000000,2.000000,-2.000000,-17.003387,0.000000
0.000000,7299.000000,6.000000,0.000000,337.396606,0.000000
0.000000,7303.000000,10.000000,3.000000,792.996582,0.000000
0.000000,7313.000000,14.000000,8.000000,1338.596558,0.000000
0.000000,7336.000000,18.000000,15.000000,1735.196533,0.000000
0.000000,7370.000000,22.000000,21.000000,1948.996582,0.000000
0.000000,7410.000000,26.000000,24.000000,2221.796631,0.000000
0.000000,7458.000000,30.000000,29.000000,2491.796631,0.000000
0.000000,7512.000000,33.000000,31.000000,2666.196533,0.000000
0.000000,7567.000000,37.000000,32.000000,3037.396484,0.000000
0.000000,7637.000000,41.000000,39.000000,3206.196533,0.000000
0.000000,7707.000000,45.000000,43.000000,3720.796387,0.000000
0.000000,7781.000000,49.000000,42.000000,3976.796387,0.000000
0.000000,7868.000000,53.000000,51.000000,4390.196289,0.000000
0.000000,7968.000000,57.000000,58.000000,4603.996094,0.000000
0.000000,8068.000000,60.000000,59.000000,4828.996094,0.000000
0.000000,8174.000000,64.000000,61.000000,5149.596191,0.000000
0.000000,92.000000,68.000000,64.000000,5464.596191,0.000000
0.000000,213.000000,72.000000,69.000000,5636.196289,0.000000
0.000000,333.000000,75.000000,68.000000,5863.996094,0.000000
0.000000,460.000000,79.000000,74.000000,6280.196289,0.000000
0.000000,595.000000,83.000000,81.000000,6924.196289,0.000000
0.000000,739.000000,87.000000,77.000000,6932.796387,0.000000
0.000000,892.000000,90.000000,88.000000,7264.596191,0.000000
0.000000,1055.000000,94.000000,95.000000,7675.196289,0.000000
0.000000,1221.000000,98.000000,90.000000,7793.396484,0.000000
0.000000,1391.000000,101.000000,98.000000,8071.796387,0.000000
0.000000,1569.000000,105.000000,101.000000,8676.396484,0.000000
0.000000,1757.000000,108.000000,108.000000,8926.796875,0.000000
0.000000,1959.000000,112.000000,111.000000,8766.596680,0.000000
0.000000,2154.000000,115.000000,109.000000,9109.596680,0.000000
0.000000,2352.000000,119.000000,114.000000,9376.796875,0.000000
0.000000,2560.000000,122.000000,118.000000,9885.796875,0.000000
0.000000,2790.000000,126.000000,129.000000,9998.396484,0.000000
0.000000,3020.000000,129.000000,134.000000,10420.196289,0.000000
0.000000,3249.000000,132.000000,127.000000,10633.996094,0.000000
0.000000,3496.000000,136.000000,146.000000,10954.595703,0.000000
0.000000,3740.000000,139.000000,138.000000,10887.195313,0.000000
0.000000,3989.000000,142.000000,139.000000,10698.794922,0.000000
0.000000,4227.000000,145.000000,136.000000,11379.195313,0.000000
0.000000,4472.000000,149.000000,137.000000,11674.595703,0.000000
0.000000,4733.000000,152.000000,151.000000,12276.395508,0.000000
0.000000,4996.000000,155.000000,148.000000,12431.195313,0.000000
0.000000,5264.000000,158.000000,152.000000,13041.395508,0.000000
0.000000,5558.000000,161.000000,172.000000,13196.195313,0.000000
0.000000,5852.000000,164.000000,161.000000,12850.395508,0.000000
0.000000,6142.000000,167.000000,164.000000,13156.795898,0.000000
0.000000,6450.000000,170.000000,177.000000,13331.196289,0.000000
0.000000,6747.000000,172.000000,166.000000,13558.996094,0.000000
0.000000,7049.000000,175.000000,170.000000,13783.996094,0.000000
0.000000,7363.000000,178.000000,174.000000,13913.396484,0.000000
0.000000,7680.000000,181.000000,179.000000,14143.996094,0.000000
0.000000,8003.000000,183.000000,187.000000,14607.996094,0.000000
0.000000,137.000000,186.000000,186.000000,14771.196289,0.000000
0.000000,461.000000,189.000000,180.000000,14855.596680,0.000000
0.000000,786.000000,191.000000,184.000000,15471.396484,0.000000
0.000000,1133.000000,194.000000,198.000000,15626.196289,0.000000
0.000000,1478.000000,196.000000,194.000000,15901.795898,0.000000
0.000000,1832.000000,199.000000,200.000000,16123.996094,0.000000
0.000000,2191.000000,201.000000,197.000000,15823.196289,0.000000
0.000000,2543.000000,203.000000,201.000000,16174.596680,0.000000
0.000000,2916.000000,205.000000,202.000000,16011.596680,0.000000
0.000000,3275.000000,208.000000,198.000000,15972.196289,0.000000
0.000000,3647.000000,210.000000,211.000000,16452.996094,0.000000
0.000000,4026.000000,212.000000,209.000000,16568.396484,0.000000
0.000000,4393.000000,214.000000,212.000000,17085.796875,0.000000
0.000000,4772.000000,216.000000,219.000000,17676.396484,0.000000
0.000000,5150.000000,218.000000,212.000000,17878.996094,0.000000
0.000000,5548.000000,220.000000,235.000000,18056.195313,0.000000
0.000000,5957.000000,222.000000,222.000000,17519.195313,0.000000
0.000000,6358.000000,223.000000,232.000000,17549.996094,0.000000
0.000000,6749.000000,225.000000,216.000000,17263.195313,0.000000
0.000000,7142.000000,227.000000,225.000000,17710.195313,0.000000
0.000000,7542.000000,228.000000,224.000000,17445.996094,0.000000
0.000000,7938.000000,230.000000,223.000000,17794.595703,0.000000
0.000000,146.000000,231.000000,222.000000,17774.996094,0.000000
0.000000,538.000000,233.000000,219.000000,18157.396484,0.000000
0.000000,939.000000,234.000000,228.000000,18708.595703,0.000000
0.000000,1357.000000,236.000000,230.000000,18722.794922,0.000000
0.000000,1767.000000,237.000000,233.000000,19054.595703,0.000000
0.000000,2195.000000,238.000000,234.000000,18556.996094,0.000000
0.000000,2615.000000,239.000000,236.000000,18967.396484,0.000000
0.000000,3048.000000,240.000000,238.000000,18132.396484,0.000000
0.000000,3469.000000,241.000000,240.000000,18753.595703,0.000000
0.000000,3896.000000,242.000000,246.000000,18576.595703,0.000000
0.000000,4313.000000,243.000000,234.000000,18871.794922,0.000000
0.000000,4728.000000,244.000000,242.000000,19524.195313,0.000000
0.000000,5148.000000,245.000000,233.000000,19628.394531,0.000000
0.000000,5590.000000,246.000000,262.000000,20002.394531,0.000000
0.000000,6036.000000,246.000000,246.000000,19406.394531,0.000000
0.000000,6488.000000,247.000000,263.000000,19487.794922,0.000000
0.000000,6923.000000,247.000000,247.000000,19580.595703,0.000000
0.000000,7374.000000,248.000000,255.000000,19909.595703,0.000000
0.000000,7819.000000,248.000000,243.000000,19507.595703,0.000000
0.000000,67.000000,249.000000,243.000000,19577.794922,0.000000
0.000000,501.000000,249.000000,238.000000,19574.994141,0.000000
0.000000,931.000000,249.000000,247.000000,20148.593750,0.000000
0.000000,1379.000000,249.000000,248.000000,19971.593750,0.000000
0.000000,1823.000000,249.000000,249.000000,20123.394531,0.000000
0.000000,2267.000000,249.000000,244.000000,19493.593750,0.000000
0.000000,2717.000000,249.000000,262.000000,19816.792969,0.000000
0.000000,3164.000000,249.000000,251.000000,19417.593750,0.000000
0.000000,3613.000000,249.000000,263.000000,19726.792969,0.000000
0.000000,4065.000000,249.000000,250.000000,19566.593750,0.000000
0.000000,4495.000000,249.000000,241.000000,20005.193359,0.000000
0.000000,4932.000000,249.000000,245.000000,20171.193359,0.000000
0.000000,5369.000000,248.000000,245.000000,20542.392578,0.000000
0.000000,5830.000000,248.000000,247.000000,19707.392578,0.000000
0.000000,6277.000000,247.000000,249.000000,19611.591797,0.000000
0.000000,6719.000000,247.000000,236.000000,18711.791016,0.000000
0.000000,7147.000000,246.000000,241.000000,19242.990234,0.000000
0.000000,7578.000000,245.000000,244.000000,18784.791016,0.000000
0.000000,8007.000000,245.000000,247.000000,19096.791016,0.000000
0.000000,244.000000,244.000000,243.000000,19223.390625,0.000000
0.000000,665.000000,243.000000,235.000000,19406.191406,0.000000
0.000000,1098.000000,242.000000,248.000000,19681.791016,0.000000
0.000000,1526.000000,241.000000,241.000000,19473.791016,0.000000
0.000000,1966.000000,240.000000,255.000000,19532.791016,0.000000
0.000000,2394.000000,239.000000,240.000000,19147.591797,0.000000
0.000000,2836.000000,238.000000,260.000000,19074.392578,0.000000
0.000000,3263.000000,236.000000,234.000000,18601.992188,0.000000
0.000000,3695.000000,235.000000,240.000000,18725.591797,0.000000
0.000000,4112.000000,234.000000,223.000000,18098.591797,0.000000
0.000000,4512.000000,232.000000,222.000000,18612.992188,0.000000
0.000000,4918.000000,231.000000,229.000000,18728.392578,0.000000
0.000000,5321.000000,229.000000,224.000000,18911.193359,0.000000
0.000000,5751.000000,228.000000,241.000000,18565.392578,0.000000
0.000000,6167.000000,226.000000,235.000000,18250.392578,0.000000
0.000000,6587.000000,225.000000,227.000000,17887.591797,0.000000
0.000000,6982.000000,223.000000,220.000000,17862.191406,0.000000
0.000000,7387.000000,221.000000,225.000000,17673.791016,0.000000
0.000000,7782.000000,219.000000,217.000000,17206.990234,0.000000
0.000000,8169.000000,217.000000,214.000000,17187.189453,0.000000
0.000000,361.000000,215.000000,213.000000,17142.189453,0.000000
0.000000,734.000000,213.000000,214.000000,17431.789063,0.000000
0.000000,1121.000000,211.000000,220.000000,17367.189453,0.000000
0.000000,1499.000000,209.000000,210.000000,17083.189453,0.000000
0.000000,1879.000000,207.000000,221.000000,17004.388672,0.000000
0.000000,2252.000000,205.000000,205.000000,16388.587891,0.000000
0.000000,2618.000000,203.000000,205.000000,16377.187500,0.000000
0.000000,2990.000000,200.000000,197.000000,15232.787109,0.000000
0.000000,3330.000000,198.000000,191.000000,15491.187500,0.000000
0.000000,3685.000000,195.000000,193.000000,15193.187500,0.000000
0.000000,4029.000000,193.000000,190.000000,14970.987305,0.000000
0.000000,4360.000000,191.000000,192.000000,15319.586914,0.000000
0.000000,4694.000000,188.000000,193.000000,15682.386719,0.000000
0.000000,5029.000000,185.000000,184.000000,15229.787109,0.000000
0.000000,5357.000000,183.000000,183.000000,15446.187500,0.000000
0.000000,5702.000000,180.000000,191.000000,14670.187500,0.000000
0.000000,6028.000000,177.000000,182.000000,14380.387695,0.000000
0.000000,6359.000000,175.000000,186.000000,14113.187500,0.000000
0.000000,6670.000000,172.000000,170.000000,13556.387695,0.000000
0.000000,6969.000000,169.000000,165.000000,13733.387695,0.000000
0.000000,7281.000000,166.000000,176.000000,13485.987305,0.000000
0.000000,7581.000000,163.000000,171.000000,13308.787109,0.000000
0.000000,7873.000000,160.000000,160.000000,12937.586914,0.000000
0.000000,8159.000000,157.000000,157.000000,12434.186523,0.000000
0.000000,247.000000,154.000000,157.000000,12464.986328,0.000000
0.000000,513.000000,151.000000,149.000000,12464.986328,0.000000
0.000000,780.000000,148.000000,148.000000,12464.986328,0.000000
0.000000,1053.000000,144.000000,153.000000,12130.386719,0.000000
0.000000,1313.000000,141.000000,143.000000,11528.586914,0.000000
0.000000,1561.000000,138.000000,138.000000,11325.987305,0.000000
0.000000,1811.000000,135.000000,141.000000,11339.987305,0.000000
0.000000,2057.000000,131.000000,130.000000,10575.187500,0.000000
0.000000,2289.000000,128.000000,127.000000,10524.387695,0.000000
0.000000,2515.000000,125.000000,127.000000,10338.788086,0.000000
0.000000,2754.000000,121.000000,133.000000,10063.188477,0.000000
0.000000,2979.000000,118.000000,127.000000,9888.788086,0.000000
0.000000,3193.000000,114.000000,117.000000,9517.587891,0.000000
0.000000,3401.000000,111.000000,119.000000,9396.587891,0.000000
0.000000,3607.000000,107.000000,110.000000,8544.587891,0.000000
0.000000,3803.000000,104.000000,111.000000,8499.387695,0.000000
0.000000,3986.000000,100.000000,106.000000,8026.987793,0.000000
0.000000,4158.000000,97.000000,95.000000,8054.987793,0.000000
0.000000,4332.000000,93.000000,101.000000,7959.387695,0.000000
0.000000,4495.000000,89.000000,91.000000,7869.387695,0.000000
0.000000,4661.000000,86.000000,93.000000,7444.787598,0.000000
0.000000,4815.000000,82.000000,82.000000,7087.587402,0.000000
0.000000,4962.000000,78.000000,82.000000,7014.387207,0.000000
0.000000,5102.000000,74.000000,75.000000,6589.787109,0.000000
0.000000,5234.000000,71.000000,67.000000,6089.187012,0.000000
0.000000,5361.000000,67.000000,72.000000,6072.187012,0.000000
0.000000,5491.000000,63.000000,69.000000,5453.586914,0.000000
0.000000,5606.000000,59.000000,60.000000,4916.386719,0.000000
0.000000,5707.000000,55.000000,52.000000,4615.386719,0.000000
0.000000,5805.000000,52.000000,55.000000,4682.786621,0.000000
0.000000,5900.000000,48.000000,49.000000,4297.586426,0.000000
0.000000,5993.000000,44.000000,54.000000,4176.586426,0.000000
0.000000,6076.000000,40.000000,46.000000,3802.586426,0.000000
0.000000,6149.000000,36.000000,38.000000,3394.786377,0.000000
0.000000,6218.000000,32.000000,40.000000,3276.586426,0.000000
0.000000,6282.000000,28.000000,32.000000,2759.186523,0.000000
0.000000,6344.000000,24.000000,30.000000,2168.586426,0.000000
0.000000,6383.000000,21.000000,19.000000,1918.186401,0.000000
0.000000,6415.000000,17.000000,17.000000,1887.186401,0.000000
0.000000,6448.000000,13.000000,17.000000,1650.986450,0.000000
0.000000,6472.000000,9.000000,12.000000,1330.386475,0.000000
0.000000,6489.000000,5.000000,7.000000,1110.986450,0.000000
0.000000,6501.000000,1.000000,5.000000,790.386475,0.000000
0.000000,6507.000000,-2.000000,0.000000,475.386475,0.000000
0.000000,6508.000000,-6.000000,0.000000,208.186462,0.000000
0.000000,6505.000000,-10.000000,-4.000000,-253.013550,0.000000
0.000000,6496.000000,-14.000000,-9.000000,-750.813538,0.000000
0.000000,6477.000000,-18.000000,-14.000000,-1198.013550,0.000000
0.000000,6450.000000,-22.000000,-17.000000,-1552.413574,0.000000
0.000000,6416.000000,-25.000000,-22.000000,-1912.413574,0.000000
0.000000,6371.000000,-29.000000,-28.000000,-2129.013672,0.000000
0.000000,6326.000000,-33.000000,-26.000000,-2449.613770,0.000000
0.000000,6275.000000,-37.000000,-35.000000,-3003.613770,0.000000
0.000000,6215.000000,-41.000000,-35.000000,-3304.613770,0.000000
0.000000,6140.000000,-45.000000,-47.000000,-3619.613770,0.000000
0.000000,6058.000000,-49.000000,-47.000000,-3791.213867,0.000000
0.000000,5976.000000,-53.000000,-47.000000,-4019.013916,0.000000
0.000000,5887.000000,-56.000000,-50.000000,-4244.013672,0.000000
0.000000,5797.000000,-60.000000,-56.000000,-4899.213867,0.000000
0.000000,5690.000000,-64.000000,-64.000000,-5146.813965,0.000000
0.000000,5570.000000,-68.000000,-70.000000,-5177.813965,0.000000
0.000000,5454.000000,-72.000000,-71.000000,-5605.213867,0.000000
0.000000,5335.000000,-75.000000,-66.000000,-5580.013672,0.000000
0.000000,5210.000000,-79.000000,-76.000000,-6010.213867,0.000000
0.000000,5077.000000,-83.000000,-80.000000,-6510.813965,0.000000
0.000000,4939.000000,-86.000000,-89.000000,-7340.414063,0.000000
0.000000,4782.000000,-90.000000,-90.000000,-7672.414063,0.000000
0.000000,4620.000000,-94.000000,-89.000000,-7458.813965,0.000000
0.000000,4460.000000,-97.000000,-93.000000,-7900.213867,0.000000
0.000000,4289.000000,-101.000000,-98.000000,-8161.813965,0.000000
0.000000,4116.000000,-105.000000,-98.000000,-8479.614258,0.000000
0.000000,3932.000000,-108.000000,-107.000000,-8699.014648,0.000000
0.000000,3738.000000,-112.000000,-110.000000,-8732.814453,0.000000
0.000000,3538.000000,-115.000000,-112.000000,-8873.414063,0.000000
0.000000,3333.000000,-119.000000,-114.000000,-9104.013672,0.000000
0.000000,3126.000000,-122.000000,-120.000000,-9568.013672,0.000000
0.000000,2914.000000,-125.000000,-125.000000,-9731.213867,0.000000
0.000000,2691.000000,-129.000000,-137.000000,-10245.813477,0.000000
0.000000,2462.000000,-132.000000,-124.000000,-10119.413086,0.000000
0.000000,2231.000000,-136.000000,-139.000000,-10698.613281,0.000000
0.000000,1996.000000,-139.000000,-139.000000,-11334.212891,0.000000
0.000000,1738.000000,-142.000000,-150.000000,-11199.413086,0.000000
0.000000,1489.000000,-145.000000,-147.000000,-11683.012695,0.000000
0.000000,1238.000000,-148.000000,-143.000000,-11798.413086,0.000000
0.000000,971.000000,-152.000000,-151.000000,-11981.212891,0.000000
0.000000,705.000000,-155.000000,-150.000000,-12161.212891,0.000000
0.000000,441.000000,-158.000000,-144.000000,-12484.613281,0.000000
0.000000,164.000000,-161.000000,-163.000000,-13038.613281,0.000000
0.000000,8069.000000,-164.000000,-164.000000,-13196.212891,0.000000
0.000000,7776.000000,-167.000000,-165.000000,-13280.613281,0.000000
